Rank,playerId,abbrevName,playerFullName,player,playerFirstName,pos,newestTeamName,newestTeamAbbrevName,newestTeamId,newestTeamLocation,newestTeamLevel,batsHand,throwsHand,P,AB,G,AVG,wOBA,xWOBA,2B,HR,K%,BB%,ExitVel,Air EV,90thExitVel,MinMxExitVel,LaunchAng,LA10-30%,EV95+LA10-30%,Swing%,InZoneSwing%,Z-Contact%,Chase%,SwStrk%,Miss vs 93+ FB,xSLG vs 93+ FB,Miss vs 83+Spin,xSLG vs 83+ Spin,O-Contact%,HardHit%,Contact%
1,1243068672,A. Bennett,Andrew Bennett,Bennett,Andrew,IF,Samford University,SAM,730386432,Samford,BBC,R,R,531,142,0,0.183,0.263,0.208,4,4,23.50%,6.80%,86.1,88.4,100.2,103.8,13.2,26.70%,16.70%,46.70%,76.50%,83.80%,26.90%,10.20%,33.30%,0.301,40.00%,0.138,60.30%,32%,78.20%
1,1299962624,G. Staton,Garrett Staton,Staton,Garrett,2B,Samford University,SAM,730386432,Samford,BBC,R,R,649,145,0,0.276,0.358,0.294,7,3,20.90%,9.10%,80.8,89.5,101.4,104.3,10.5,26.40%,15.30%,43.90%,67.50%,85.30%,29.90%,10.20%,18.20%,0.436,53.30%,0.279,60.20%,25%,76.80%
1,1122311168,D. Buggs,Darryl Buggs,Buggs,Darryl,OF,UAB,UAB,730345984,UAB,BBC,R,R,528,166,0,0.301,0.355,0.294,9,3,21.50%,8.90%,81.1,91.2,101.6,105.6,6.6,33.30%,18.50%,46.40%,67.20%,81.40%,31.80%,10.40%,66.70%,0,33.30%,0.299,57.10%,37%,77.60%
1,1162570752,L. Braunschweig,Logan Braunschweig,Braunschweig,Logan,CF,UAB,UAB,730345984,UAB,BBC,L,R,505,117,0,0.239,0.29,0.218,6,0,18.80%,13.00%,79.7,75.5,96.5,98.6,-0.9,16.70%,4.20%,38.00%,66.10%,92.70%,18.30%,6.90%,22.20%,0.046,50.00%,0.161,40.00%,17%,81.80%
1,1237394688,P. Puckett,Peyton Puckett,Puckett,Peyton,OF,UAB,UAB,730345984,UAB,BBC,R,R,278,90,0,0.278,0.327,0.21,3,0,27.40%,11.30%,82.6,90.7,94.8,96.7,3.8,11.80%,0.00%,36.70%,63.20%,83.30%,39.50%,7.90%,-,-,100.00%,0,33.30%,12%,78.40%
1,1292501504,T. Waugh,Tyler Waugh,Waugh,Tyler,LF,UAB,UAB,730345984,UAB,BBC,L,R,182,44,0,0.227,0.276,0.295,1,0,15.70%,11.80%,77.7,50.6,97.2,97.2,2.8,33.30%,16.70%,39.00%,73.70%,71.40%,20.80%,7.70%,66.70%,0,-,-,40.00%,33%,80.30%
1,1201916928,C. Brady,Cameron Brady,Brady,Cameron,C,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,276,78,0,0.218,0.27,0.852,4,2,33.70%,4.80%,92.3,89.6,97.7,97.7,34.8,66.70%,66.70%,50.70%,62.50%,80.00%,42.90%,20.70%,-,-,-,-,66.70%,67%,59.30%
1,1201917952,W. Smith,Will Smith,Smith,Will,TWP,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,638,183,0,0.262,0.319,0.313,4,3,19.20%,11.30%,88.6,95.5,99.7,99.7,10.3,20.00%,20.00%,44.20%,83.30%,80.00%,41.70%,7.70%,100.00%,0,-,-,60.00%,60%,82.60%
1,1271247872,B. Bell,Blaze Bell,Bell,Blaze,1B,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,197,73,0,0.274,0.334,0.083,6,1,23.80%,9.50%,-,-,-,-,-,-,-,40.10%,-,100.00%,-,5.60%,-,-,-,-,-,-,86.10%
1,1288622592,H. McLean,Hunter McLean,McLean,Hunter,u,University of Tennessee at Martin,UTM,730238976,UT Martin,BBC,R,R,347,73,0,0.164,0.289,0.119,2,3,33.30%,11.10%,-,-,-,-,-,-,-,40.30%,66.70%,50.00%,0.00%,13.80%,100.00%,0,-,-,-,-,65.70%
1,1255842304,J. Rogers,Jordan Rogers,Rogers,Jordan,RF,Wichita State University,WICH,730203904,Wichita State,BBC,R,R,572,140,0,0.307,0.345,0.246,9,1,19.10%,8.00%,82.4,79.7,97.9,101.9,11.5,15.60%,9.40%,45.50%,69.80%,83.30%,29.00%,10.00%,25.00%,0.247,30.00%,0.075,57.80%,22%,78.10%
1,1077075968,J. Compton,Jacob Compton,Compton,Jacob,1B,University of Memphis,MEM,730172160,Memphis,BBC,L,L,564,213,0,0.291,0.386,0.338,18,11,17.60%,7.80%,92.8,89.3,106.2,111.5,24.3,25.90%,14.80%,47.70%,78.40%,97.50%,29.60%,5.70%,33.30%,0.392,0.00%,1.24,64.70%,44%,88.10%
1,1113643776,D. Stuart,Daunte Stuart,Stuart,Daunte,2B,Northwestern State University,NWST,730255872,Northwestern State,BBC,R,R,890,214,0,0.276,0.324,0.18,12,4,21.40%,7.80%,74.5,77.8,94.9,94.9,-9.4,0.00%,0.00%,43.90%,59.30%,81.30%,26.90%,10.70%,0.00%,-,-,-,28.60%,14%,75.70%
1,1129292032,A. Baskin,Austin Baskin,Baskin,Austin,IF,University of Memphis,MEM,730172160,Memphis,BBC,R,R,442,169,0,0.219,0.287,0.225,8,4,20.10%,10.30%,81.9,75.2,99,90.7,21.4,10.00%,0.00%,42.10%,67.90%,84.20%,32.40%,5.00%,75.00%,0.241,100.00%,0,33.30%,20%,88.20%
1,1249524992,B. DuBose,Brennan DuBose,DuBose,Brennan,C,University of Memphis,MEM,730172160,Memphis,BBC,R,R,200,74,0,0.243,0.315,0.394,4,3,24.10%,7.20%,76.9,90,102.6,103.8,6.6,14.30%,7.10%,39.50%,76.90%,95.00%,16.70%,5.50%,-,-,0.00%,-,66.70%,36%,86.10%
1,1237373952,A. St. Laurent,Austin St. Laurent,St. Laurent,Austin,TWP,Appalachian State University,APP,730240256,Appalachian State,BBC,R,R,777,197,0,0.305,0.368,0.314,13,4,23.40%,7.20%,84.1,84.3,102,108.6,7.7,37.40%,14.10%,47.90%,75.80%,84.40%,33.10%,12.20%,5.90%,0.367,46.20%,0.324,52.60%,33%,74.50%
1,1107749888,C. Johnson,Cameron Johnson,Johnson,Cameron,IF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,698,169,0,0.249,0.343,0.255,9,3,18.20%,14.00%,80.7,83.1,93.7,97,17.5,31.60%,5.30%,40.70%,69.80%,91.90%,20.80%,8.90%,-,-,-,-,60.00%,5%,78.20%
1,1107750144,T. Kaufman,Ty Kaufman,Kaufman,Ty,IF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,740,184,0,0.272,0.323,0.22,8,0,12.70%,14.10%,78.3,82.1,88.5,92,5.8,41.20%,0.00%,40.10%,65.70%,75.00%,13.30%,4.30%,100.00%,0,50.00%,-,63.60%,0%,89.20%
1,1107750400,K. Abrams,Kohl Abrams,Abrams,Kohl,IF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,203,44,0,0.045,0.148,0.208,1,0,37.70%,13.20%,90.5,87.9,93.7,96.5,24.3,25.00%,0.00%,42.90%,71.40%,72.00%,20.50%,10.80%,-,-,100.00%,0,50.00%,13%,74.70%
1,1179477248,C. Lanowitz,Corbin Lanowitz,Lanowitz,Corbin,3B,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,R,316,79,0,0.228,0.251,0.318,0,0,17.40%,10.90%,80.6,-,87.8,89.4,-2.5,50.00%,0.00%,45.60%,76.50%,69.20%,27.60%,9.50%,50.00%,0.048,50.00%,0,75.00%,0%,79.20%
1,1263439104,D. Bacot,Dylan Bacot,Bacot,Dylan,IF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,R,R,747,184,0,0.266,0.363,0.359,17,3,20.10%,12.10%,83.8,87.5,99.6,102.6,13,42.10%,31.60%,39.10%,70.80%,84.80%,19.00%,8.70%,-,-,50.00%,0.009,41.70%,42%,77.70%
1,1263439360,R. Burnett,Robbie Burnett,Burnett,Robbie,RF,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,R,763,183,0,0.322,0.393,0.291,8,5,25.60%,12.10%,87.9,87.8,103.5,105.6,26.8,25.00%,5.00%,41.50%,69.10%,86.80%,22.10%,10.40%,0.00%,0.949,-,-,52.90%,20%,75.10%
1,1330926080,M. Groves,Michael Groves,Groves,Michael,1B,UNC Asheville,UNCA,1570,UNC Asheville,BBC,L,R,714,172,0,0.238,0.324,0.271,11,5,29.90%,9.00%,86.5,91.2,101.3,101.9,9.6,40.00%,20.00%,45.10%,76.30%,57.80%,30.80%,13.40%,0.00%,0.706,100.00%,0,45.80%,40%,70.20%
1,1305987072,A. Aguila,Alex Aguila,Aguila,Alex,IF,Appalachian State University,APP,730240256,Appalachian State,BBC,S,R,654,153,0,0.281,0.303,0.252,2,1,20.70%,8.60%,78.4,75.9,93.8,99.1,7,23.50%,2.40%,48.00%,69.80%,85.80%,30.40%,11.50%,33.30%,0.141,0.00%,0.32,55.30%,8%,76.10%
1,1083223552,J. Brown,Jarrett Brown,Brown,Jarrett,IF,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,R,R,964,210,0,0.305,0.36,0.345,9,4,25.80%,9.00%,87.9,86.9,102.9,106.1,12.6,41.10%,24.30%,42.80%,67.30%,74.30%,25.00%,13.10%,31.30%,0.325,46.20%,0.358,64.40%,45%,69.50%
1,1326071040,S. Blancato,Sam Blancato,Blancato,Sam,OF,Georgia Southern University,GASO,730331648,Georgia Southern,BBC,S,R,586,128,0,0.305,0.406,0.264,6,7,25.30%,7.60%,75.3,84.5,97.9,104.7,6.1,32.70%,16.40%,47.30%,68.10%,87.20%,35.40%,12.80%,36.40%,0.318,33.30%,0.058,52.90%,25%,72.90%
1,1162503168,J. Tobias,Jacob Tobias,Tobias,Jacob,1B,Arizona State University,ASU,5035,Arizona State,BBC,L,R,722,170,0,0.276,0.355,0.218,10,7,21.10%,9.30%,81.4,85.7,98.7,104.2,12.9,21.40%,10.70%,47.60%,65.30%,71.90%,34.50%,12.20%,60.00%,0.045,-,-,61.50%,29%,74.40%
1,1179443968,J. Cromwick,Josiah Cromwick,Cromwick,Josiah,C,University of Oregon,ORE,4807,Oregon,BBC,R,R,528,128,0,0.266,0.338,0.254,8,4,24.50%,6.30%,84.1,87.8,100.3,103.5,7.3,22.70%,10.60%,49.40%,70.80%,84.40%,37.30%,12.90%,27.30%,0.057,45.50%,0.029,54.80%,27%,73.90%
1,1201246464,L. Maxwell,Logan Maxwell,Maxwell,Logan,RF,Texas Christian University,TCU,5045,TCU,BBC,L,L,403,72,0,0.194,0.303,0.296,4,0,21.30%,18.10%,81.7,87.3,99.5,105,7.9,34.00%,19.10%,35.50%,55.60%,90.70%,23.50%,6.50%,0.00%,0.158,0.00%,0.063,72.30%,38%,81.80%
1,1211752448,H. Williams III,Harris Williams III,Williams III,Harris,OF,University of San Francisco,SF,730365696,San Francisco,BBC,L,R,850,221,0,0.281,0.341,0.25,10,6,17.30%,9.10%,87.6,90.3,99.1,100.7,13.7,32.30%,16.10%,45.30%,75.40%,93.00%,23.80%,8.40%,0.00%,0.038,-,-,63.20%,26%,81.60%
1,1291817728,L. Boyers,Luke Boyers,Boyers,Luke,OF,Texas Christian University,TCU,5045,TCU,BBC,S,R,1020,224,0,0.25,0.329,0.278,11,6,24.80%,9.50%,84.1,86.8,99.8,103.3,13.6,32.90%,15.40%,39.70%,62.80%,83.80%,21.70%,10.40%,16.70%,0.36,62.50%,0.032,51.30%,29%,73.80%
1,1299347968,K. Byrne,Kurtis Byrne,Byrne,Kurtis,C,Texas Christian University,TCU,5045,TCU,BBC,R,R,882,206,0,0.291,0.352,0.306,15,5,13.70%,8.60%,89.7,86.7,105.1,113.5,7.1,28.80%,19.00%,42.30%,62.40%,90.80%,24.20%,8.00%,10.50%,0.226,40.00%,0.322,62.40%,45%,81.00%
1,1311749888,P. Chatagnier,Peyton Chatagnier,Chatagnier,Peyton,IF,University of Mississippi,MISS,5322,Ole Miss,BBC,R,R,1012,231,0,0.247,0.334,0.274,12,11,24.00%,6.80%,85.4,88.9,99.4,105.9,20.3,30.80%,11.10%,46.80%,73.20%,84.00%,26.00%,12.60%,20.80%,0.421,54.30%,0.174,57.40%,27%,73.00%
1,1332470784,S. Ondina,Steven Ondina,Ondina,Steven,IF,Florida International University,FIU,4468,Florida International,BBC,R,R,494,158,0,0.228,0.297,0.221,2,1,21.50%,17.60%,73.9,-,80.2,-,-22.8,0.00%,0.00%,33.80%,37.50%,100.00%,28.60%,1.80%,-,0,-,-,50.00%,0%,94.60%
1,1333116416,R. Campos,Ryan Campos,Campos,Ryan,C,Arizona State University,ASU,5035,Arizona State,BBC,L,R,666,171,0,0.357,0.386,0.281,8,2,12.40%,9.80%,85.1,87.6,99.8,102.9,2.9,46.70%,10.00%,47.10%,77.60%,88.10%,20.20%,5.90%,12.50%,0.06,14.30%,0.538,73.70%,33%,87.60%
1,1204443904,M. DeMera,Mario DeMera,DeMera,Mario,IF,University of San Francisco,SF,730365696,San Francisco,BBC,R,R,801,233,0,0.266,0.303,0.252,13,3,22.00%,4.80%,84.2,88,98,99.4,5.3,28.60%,11.40%,50.90%,82.10%,97.80%,26.40%,11.20%,-,-,-,-,78.90%,26%,77.90%
1,1208180736,E. Lance,Eamonn Lance,Lance,Eamonn,C,Santa Clara University,SCU,730297600,Santa Clara,BBC,R,R,558,141,0,0.291,0.393,0.291,11,5,17.00%,14.00%,85.6,85.3,108.8,112.3,7.8,20.00%,8.00%,36.90%,62.70%,83.80%,13.90%,6.50%,16.70%,0.35,66.70%,0.055,36.40%,36%,82.50%
1,1077958912,G. Caulfield,Garen Caulfield,Caulfield,Garen,2B,University of Arizona,ARIZ,232,Arizona,BBC,R,R,879,219,0,0.292,0.338,0.256,12,3,16.30%,8.70%,88.6,90.5,101.2,104.1,9.4,35.40%,21.20%,44.30%,67.90%,86.70%,21.80%,8.50%,17.90%,0.281,46.20%,0.088,63.90%,39%,80.70%
1,1174787328,T. Splaine,Tommy Splaine,Splaine,Tommy,1B,University of Arizona,ARIZ,232,Arizona,BBC,R,R,768,178,1,0.27,0.33,0.286,7,2,17.60%,9.80%,87.7,85.3,101.2,107.2,12.7,36.30%,12.50%,40.20%,59.10%,85.10%,27.30%,8.30%,18.20%,0.153,58.80%,0.05,63.30%,26%,79.30%
1,1303037952,B. McDonald,Blake McDonald,McDonald,Blake,C,Saint Mary's College (CA),SMC,730288896,Saint Mary's,BBC,R,R,441,114,0,0.272,0.354,0.338,6,1,17.60%,15.50%,84.1,87.1,95.5,96.4,9.1,20.00%,10.00%,40.10%,79.50%,85.70%,20.00%,8.20%,100.00%,0,0.00%,0.952,69.20%,15%,79.70%
1,1187586816,T. Wilson,Tyler Wilson,Wilson,Tyler,u,Grand Canyon University,GC,5310,Grand Canyon,BBC,S,R,760,187,0,0.321,0.376,0.267,11,6,16.70%,9.10%,91.2,92.5,100.5,102.3,11.6,33.30%,19.00%,44.60%,71.40%,88.60%,30.90%,8.70%,33.30%,0.146,50.00%,0,64.70%,43%,80.50%
1,1204445184,E. Buries,Elijah Buries,Buries,Elijah,IF,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,964,260,0,0.335,0.366,0.245,12,6,13.00%,7.50%,82,83.6,98,100.8,7.5,32.10%,14.30%,50.10%,55.90%,89.50%,32.60%,8.80%,0.00%,0.129,45.50%,0.321,54.80%,21%,82.40%
1,1204446208,C. Verdusco,Cade Verdusco,Verdusco,Cade,OF,Grand Canyon University,GC,5310,Grand Canyon,BBC,R,R,584,143,0,0.301,0.355,0.257,7,3,13.70%,8.90%,80.8,81.3,99.2,102.6,9.7,23.50%,11.80%,45.00%,72.70%,79.20%,29.10%,6.70%,0.00%,0.271,0.00%,-,75.00%,35%,85.20%
1,1205518848,M. Diaz,Michael Diaz,Diaz,Michael,LF,Santa Clara University,SCU,730297600,Santa Clara,BBC,L,R,195,58,0,0.276,0.361,0.299,1,2,30.90%,11.80%,86.9,89.5,99.6,103.4,3.8,12.50%,6.30%,39.50%,70.00%,81.00%,45.00%,11.80%,18.20%,0.292,0.00%,0.027,50.00%,31%,70.10%
1,1083338752,T. Wilmsmeyer,Ty Wilmsmeyer,Wilmsmeyer,Ty,OF,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,765,183,0,0.268,0.303,0.233,6,3,21.00%,6.00%,82,81.1,101,107.1,2,16.70%,9.40%,44.40%,71.70%,89.80%,27.40%,8.50%,19.20%,0.055,52.90%,0.193,63.30%,25%,80.90%
1,1083610112,K. Diggs,Kendall Diggs,Diggs,Kendall,RF,University of Arkansas,ARK,3375,Arkansas,BBC,L,R,329,60,0,0.2,0.337,0.348,1,3,20.50%,20.50%,77.6,87.8,102.8,104.3,7.9,24.40%,14.60%,35.00%,52.40%,86.20%,22.60%,7.30%,15.40%,0.358,50.00%,0.01,71.10%,27%,79.10%
1,1109883392,J. Steinberg,Jacob Steinberg,Steinberg,Jacob,TWP,James Madison University,JMU,730340096,James Madison,BBC,R,R,423,96,3,0.219,0.287,0.102,9,1,19.60%,10.30%,65.6,64,74.3,64,-16.2,0.00%,0.00%,43.30%,75.00%,83.30%,16.70%,7.60%,-,-,-,-,100.00%,0%,82.50%
1,1162600192,H. White,Hudson White,White,Hudson,C,Texas Tech University,TTU,2350,Texas Tech,BBC,R,R,1007,215,0,0.26,0.34,0.289,11,6,14.20%,13.40%,82.6,83.7,99.5,101.2,21.8,31.20%,16.90%,36.80%,62.00%,88.80%,21.90%,6.30%,13.30%,0.18,41.70%,0.091,63.50%,26%,83.00%
1,1164552704,J. Sprague-Lott,Jared Sprague-Lott,Sprague-Lott,Jared,IF,University of Richmond,RICH,730171904,Richmond,BBC,R,R,958,215,0,0.279,0.37,0.194,10,5,16.00%,11.50%,67.6,71.3,98.5,98.5,4.6,25.00%,25.00%,38.30%,63.60%,85.70%,18.20%,6.50%,-,-,-,0,100.00%,25%,83.10%
1,1168476928,M. Dunaway,Mason Dunaway,Dunaway,Mason,SS,James Madison University,JMU,730340096,James Madison,BBC,R,R,664,174,0,0.276,0.332,0.256,8,3,10.00%,10.50%,76.1,78.2,94.4,99.5,23.8,35.30%,5.90%,46.40%,71.40%,80.00%,24.50%,5.60%,16.70%,0.083,-,-,100.00%,12%,88.00%
1,1211326464,F. Trimble,Fenwick Trimble,Trimble,Fenwick,OF,James Madison University,JMU,730340096,James Madison,BBC,R,R,868,199,0,0.276,0.362,0.234,12,7,24.50%,11.60%,85.6,82.9,99.4,103.2,30.7,40.00%,0.00%,43.70%,81.60%,57.50%,21.70%,13.10%,57.10%,0,66.70%,0,40.00%,50%,69.90%
1,1234642944,J. Schiavone,Jason Schiavone,Schiavone,Jason,C,James Madison University,JMU,730340096,James Madison,BBC,R,R,452,87,0,0.184,0.313,0.268,6,2,33.90%,15.70%,89.4,85.4,99.3,99.3,31.1,20.00%,0.00%,36.30%,40.60%,38.50%,25.80%,13.90%,100.00%,0,-,-,37.50%,20%,61.60%
1,1236102656,B. ODonnell,Brendan ODonnell,ODonnell,Brendan,OF,Rider University,RID,730174976,Rider,BBC,R,R,728,209,0,0.278,0.408,0.352,11,20,31.00%,6.00%,90.8,91.4,107.5,114.7,20.3,31.70%,22.00%,47.70%,76.80%,82.90%,31.50%,14.60%,-,-,33.30%,0.467,47.80%,41%,69.50%
1,1341740032,R. Dooley,Ryan Dooley,Dooley,Ryan,RF,James Madison University,JMU,730340096,James Madison,BBC,L,R,406,95,0,0.305,0.407,0.257,9,4,12.00%,16.20%,83.1,81.1,98.5,100.5,24.8,33.30%,8.30%,39.90%,60.00%,87.50%,16.70%,5.90%,40.00%,0.759,0.00%,-,71.40%,17%,85.20%
1,1102219264,R. Lovich,Ross Lovich,Lovich,Ross,OF,University of Missouri,MIZZ,4806,Missouri,BBC,L,L,640,154,0,0.26,0.336,0.227,6,5,18.10%,7.70%,83.4,85.4,98,103.3,15.1,22.40%,9.20%,45.80%,67.80%,82.50%,25.20%,10.60%,33.30%,0.162,50.00%,0.906,50.00%,18%,76.80%
1,1142461184,A. Gardner,Aries Gardner,Gardner,Aries,1B,Grambling State University,GRAM,5378,Grambling State,BBC,L,L,373,98,0,0.306,0.396,0.21,5,1,18.50%,15.30%,63.8,-,68.1,-,-46.8,0.00%,0.00%,35.70%,36.40%,100.00%,18.20%,7.20%,0.00%,0.136,0.00%,-,50.00%,0%,79.70%
1,1180392704,C. Bufford,Cameron Bufford,Bufford,Cameron,IF,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,705,210,0,0.324,0.42,0.149,9,12,21.30%,12.20%,80.1,96.9,97.3,97.3,4.9,0.00%,0.00%,40.40%,72.70%,81.30%,25.00%,7.40%,33.30%,-,66.70%,0.027,20.00%,40%,81.80%
1,1186286080,L. Jones,LaMarcus Jones,Jones,LaMarcus,P,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,231,87,0,0.207,0.318,0.199,6,4,26.70%,4.00%,79.9,87.2,99.5,99.5,10.8,20.00%,20.00%,46.30%,83.30%,90.00%,50.00%,8.20%,0.00%,0.516,-,-,37.50%,20%,82.20%
1,1215747328,T. Borom,Tiger Borom,Borom,Tiger,OF,Lipscomb University,LIP,730307072,Lipscomb,BBC,L,L,257,53,0,0.208,0.286,0.272,1,0,26.90%,14.90%,86.5,90,99.9,100.3,1.4,35.30%,23.50%,41.20%,71.10%,85.20%,21.30%,14.00%,50.00%,0.524,-,-,50.00%,41%,66.00%
1,1255022336,T. Hatton,Trevor Hatton,Hatton,Trevor,OF,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,639,223,0,0.323,0.399,0.252,15,9,23.80%,6.60%,93.2,-,104.1,104.1,0.4,20.00%,20.00%,52.40%,78.60%,81.80%,36.80%,13.30%,25.00%,0.474,50.00%,0.083,14.30%,60%,74.60%
1,1262860288,J. Murphy,Julian Murphy,Murphy,Julian,u,Grambling State University,GRAM,5378,Grambling State,BBC,R,R,540,189,0,0.344,0.393,0.184,8,2,20.40%,7.20%,79.8,79.8,79.8,79.8,24.3,100.00%,0.00%,48.50%,100.00%,50.00%,53.80%,10.40%,50.00%,-,50.00%,-,28.60%,0%,78.60%
1,1211328256,P. Estes,Parker Estes,Estes,Parker,IF,Murray State University,MURR,730188032,Murray State,BBC,R,R,328,75,0,0.227,0.343,0.227,1,4,31.90%,15.40%,89.1,89.1,99.1,99.1,25.6,100.00%,66.70%,30.50%,55.00%,72.70%,10.30%,5.50%,0.00%,0.078,-,-,66.70%,67%,82.00%
1,1249523968,T. Howell,Taylor Howell,Howell,Taylor,C,University of Memphis,MEM,730172160,Memphis,BBC,R,R,261,110,0,0.236,0.29,0.185,8,3,20.20%,3.40%,86.5,87.8,101.8,101.8,17.4,27.30%,18.20%,56.30%,81.00%,94.10%,48.60%,8.80%,-,-,100.00%,-,58.80%,36%,84.40%
1,1283052288,R. Hawthorne,Riley Hawthorne,Hawthorne,Riley,IF,Murray State University,MURR,730188032,Murray State,BBC,L,R,346,88,0,0.295,0.333,0.247,4,1,14.70%,10.80%,79.5,82.8,93.5,93.5,12.5,21.40%,0.00%,43.60%,77.40%,95.80%,15.80%,5.50%,0.00%,-,-,-,83.30%,7%,87.40%
1,1283052544,D. Vogel,Drew Vogel,Vogel,Drew,IF,Murray State University,MURR,730188032,Murray State,BBC,R,R,717,209,0,0.258,0.347,0.217,14,7,20.30%,9.10%,86.3,85.7,100,103.4,15.2,17.60%,5.90%,41.00%,75.00%,83.30%,22.20%,6.80%,0.00%,0.094,100.00%,0,50.00%,29%,83.30%
1,1300003584,C. Garner,Carson Garner,Garner,Carson,3B,Murray State University,MURR,730188032,Murray State,BBC,R,R,555,127,0,0.26,0.346,0.17,5,5,29.10%,12.80%,79.2,81.7,93.1,93.1,4.6,25.00%,0.00%,36.60%,58.80%,80.00%,15.10%,9.50%,50.00%,0.062,-,-,75.00%,0%,73.90%
1,1204045312,P. Stovall,Peyton Stovall,Stovall,Peyton,IF,University of Arkansas,ARK,3375,Arkansas,BBC,L,R,889,200,0,0.295,0.354,0.249,8,6,17.30%,8.40%,85.5,91.5,103.8,105.7,2,34.70%,20.00%,40.40%,55.60%,88.20%,24.60%,8.80%,28.60%,0.094,30.00%,0.238,67.40%,35%,78.30%
1,1253562624,B. Duhon,Braden Duhon,Duhon,Braden,u,McNeese State University,MCNS,730285056,McNeese State,BBC,L,R,659,207,0,0.329,0.344,0.347,7,0,9.20%,7.00%,87.5,85.6,91.7,91.7,9.5,25.00%,0.00%,47.30%,87.50%,100.00%,50.00%,4.40%,-,-,-,-,100.00%,0%,90.70%
1,1076041728,H. Breeze,Holden Breeze,Breeze,Holden,IF,Oral Roberts University,ORU,730180096,Oral Roberts,BBC,R,R,556,208,0,0.337,0.386,0.329,19,3,19.10%,8.90%,87.7,87.4,94.7,100.8,11.6,48.50%,3.00%,43.30%,70.20%,89.80%,26.70%,4.30%,0.00%,0.324,25.00%,0.321,54.20%,9%,90.00%
1,1136947968,D. Stahl,Drew Stahl,Stahl,Drew,IF,University of Minnesota,MINN,4864,Minnesota,BBC,R,R,607,133,0,0.226,0.341,0.292,11,2,22.80%,18.60%,80.7,83.3,98.6,99,14.5,33.30%,22.20%,38.90%,61.90%,74.40%,22.60%,9.60%,50.00%,0.051,40.00%,0.534,50.00%,39%,75.40%
1,1237391616,K. Booker,Kyle Booker,Booker,Kyle,OF,University of Tennessee,TENN,730153728,Tennessee,BBC,L,R,209,45,0,0.222,0.33,0.173,3,1,21.80%,12.70%,70.7,-,95.8,56.3,-17.6,0.00%,0.00%,34.90%,60.00%,83.30%,18.80%,7.70%,0.00%,0.106,100.00%,0,66.70%,33%,78.10%
1,1077600000,J. Hernandez,Jedier Hernandez,Hernandez,Jedier,C,Seton Hall University,HALL,730272512,Seton Hall,BBC,R,R,450,126,0,0.262,0.272,0.26,7,0,21.60%,3.60%,88.3,78.4,101,101,6.2,35.30%,11.80%,50.40%,76.30%,82.80%,29.80%,15.10%,25.00%,0.192,33.30%,0.574,50.00%,35%,70.00%
1,1123417344,T. Austin,Trevor Austin,Austin,Trevor,IF,University of Missouri,MIZZ,4806,Missouri,BBC,R,R,722,145,0,0.297,0.392,0.328,8,6,17.40%,10.30%,81.8,84.5,99.2,107.6,12.9,36.60%,17.10%,38.60%,64.30%,86.50%,21.50%,7.90%,22.60%,0.344,42.90%,0.01,69.80%,30%,79.60%
1,1276585216,M. Garcia,Matt Garcia,Garcia,Matt,IF,Bethune-Cookman University,COOK,730152960,Bethune-Cookman,BBC,S,R,900,239,0,0.305,0.356,0.291,12,4,19.50%,5.60%,81.9,87.9,98,103.4,13.8,33.30%,16.70%,44.00%,70.60%,91.70%,48.60%,7.30%,33.30%,0.434,-,-,64.70%,17%,83.30%
1,1104728832,M. Bingham,Mac Bingham,Bingham,Mac,OF,University of Arizona,ARIZ,232,Arizona,BBC,R,R,973,243,0,0.276,0.343,0.281,12,6,21.30%,7.70%,87.4,86.1,105.7,109.4,8.9,35.50%,22.70%,47.60%,68.40%,90.60%,33.20%,10.90%,26.90%,0.589,40.00%,0.209,54.70%,40%,77.10%
1,1192901120,H. Travinski,Hayden Travinski,Travinski,Hayden,C,Louisiana State University,LSU,5323,Louisiana State,BBC,R,R,322,62,0,0.242,0.399,0.352,3,6,32.40%,12.20%,81.9,91.8,104.4,107.3,13.9,27.60%,20.70%,40.10%,63.10%,78.60%,22.70%,12.40%,40.00%,0.909,16.70%,0.468,48.60%,52%,69.00%
1,1237406976,J. Pearson,Josh Pearson,Pearson,Josh,RF,Louisiana State University,LSU,5323,Louisiana State,BBC,L,R,697,147,0,0.299,0.416,0.331,9,8,22.20%,11.90%,85.3,86.3,103,110.2,16.6,35.80%,18.50%,40.50%,60.90%,86.20%,25.10%,11.50%,24.20%,0.271,16.70%,0.464,55.80%,38%,71.60%
